timestamp,open,high,low,close,volume
2025-03-03 08:00:00,0.22249,0.22267,0.21617,0.21784,55032399.0
2025-03-03 09:00:00,0.21783,0.21925,0.21534,0.21838,57296214.0
2025-03-03 10:00:00,0.21837,0.22119,0.218,0.22025,38016977.0
2025-03-03 11:00:00,0.22024,0.22054,0.21852,0.21966,30941319.0
2025-03-03 12:00:00,0.21966,0.22193,0.21893,0.22082,51462769.0
2025-03-03 13:00:00,0.22083,0.22485,0.22031,0.22364,75623133.0
2025-03-03 14:00:00,0.22364,0.22377,0.21237,0.21286,168495851.0
2025-03-03 15:00:00,0.21288,0.21879,0.21254,0.21517,145584863.0
2025-03-03 16:00:00,0.21517,0.21718,0.21364,0.21605,42392964.0
2025-03-03 17:00:00,0.21604,0.21778,0.21454,0.21551,28863246.0
2025-03-03 18:00:00,0.21552,0.21582,0.20467,0.20604,197295683.0
2025-03-03 19:00:00,0.20601,0.20755,0.19731,0.1988,283755342.0
2025-03-03 20:00:00,0.1988,0.20113,0.19575,0.19931,207481962.0
2025-03-03 21:00:00,0.19931,0.19999,0.19328,0.19424,89711259.0
2025-03-03 22:00:00,0.19425,0.20054,0.19419,0.2,66918832.0
2025-03-03 23:00:00,0.2,0.20113,0.1985,0.19913,37870133.0
2025-03-04 00:00:00,0.19914,0.20129,0.19708,0.19736,53590294.0
2025-03-04 01:00:00,0.19736,0.19811,0.18781,0.19037,302114817.0
2025-03-04 02:00:00,0.19037,0.19288,0.18544,0.19158,233390064.0
2025-03-04 03:00:00,0.19159,0.19344,0.19009,0.19126,50445804.0
2025-03-04 04:00:00,0.19127,0.19289,0.19067,0.19104,30984653.0
2025-03-04 05:00:00,0.19104,0.19515,0.19056,0.19402,46704043.0
2025-03-04 06:00:00,0.19402,0.19469,0.19227,0.19289,39927567.0
2025-03-04 07:00:00,0.19289,0.19335,0.19119,0.19199,34018247.0
2025-03-04 08:00:00,0.192,0.1939,0.19083,0.1932,32127390.0
2025-03-04 09:00:00,0.19321,0.19368,0.1913,0.19201,28550200.0
2025-03-04 10:00:00,0.19201,0.19411,0.19152,0.19384,21398843.0
2025-03-04 11:00:00,0.19384,0.19532,0.19311,0.19331,28381799.0
2025-03-04 12:00:00,0.1933,0.1941,0.19168,0.19278,28790988.0
2025-03-04 13:00:00,0.19277,0.19277,0.18826,0.18897,68936949.0
2025-03-04 14:00:00,0.18897,0.20034,0.18836,0.19268,292023389.0
2025-03-04 15:00:00,0.19268,0.19344,0.18788,0.19295,160719050.0
2025-03-04 16:00:00,0.19296,0.19336,0.18279,0.19097,157187033.0
2025-03-04 17:00:00,0.19097,0.19746,0.19075,0.19621,86277997.0
2025-03-04 18:00:00,0.19621,0.19957,0.1953,0.19915,50044038.0
2025-03-04 19:00:00,0.19915,0.20121,0.19832,0.20047,66863081.0
