timestamp,open,high,low,close,volume
2025-03-03 08:00:00,92148.0,92168.05,90898.57,91239.46,11.25858
2025-03-03 09:00:00,91261.82,91820.19,90953.97,91621.28,8.05151
2025-03-03 10:00:00,91616.26,92339.86,91340.79,92303.54,6.37774
2025-03-03 11:00:00,92298.0,92667.55,92170.89,92466.44,15.3535
2025-03-03 12:00:00,92492.94,92999.99,92454.89,92790.48,6.98371
2025-03-03 13:00:00,92816.16,93453.33,92711.08,93377.36,43.38984
2025-03-03 14:00:00,93377.39,93559.88,89000.0,89062.53,62.09276
2025-03-03 15:00:00,89092.88,91055.21,88985.67,89832.36,32.06371
2025-03-03 16:00:00,89867.71,90524.57,89498.09,90001.96,15.52307
2025-03-03 17:00:00,89928.92,90777.76,89757.65,90102.1,6.81277
2025-03-03 18:00:00,90102.6,90249.06,86595.36,87009.38,58.74737
2025-03-03 19:00:00,86886.99,87498.91,85447.87,85501.23,26.2222
2025-03-03 20:00:00,85512.38,86337.13,85194.8,85959.38,22.99232
2025-03-03 21:00:00,86000.66,86506.97,85065.22,85361.52,19.58932
2025-03-03 22:00:00,85313.45,86895.41,85284.11,86585.55,8.0712
2025-03-03 23:00:00,86522.38,86676.26,85905.83,86102.97,5.07735
2025-03-04 00:00:00,86037.14,86674.09,85786.36,85866.71,6.08304
2025-03-04 01:00:00,85898.12,86042.5,82606.86,83256.64,33.96887
2025-03-04 02:00:00,83225.29,84253.92,82397.57,83825.79,30.37619
2025-03-04 03:00:00,83847.06,84309.55,83518.6,83875.0,2.61833
2025-03-04 04:00:00,83857.01,83905.32,83248.59,83311.06,2.51013
2025-03-04 05:00:00,83360.03,84423.03,83225.42,84134.72,5.65952
2025-03-04 06:00:00,84142.59,84280.48,83495.8,83758.96,2.95385
2025-03-04 07:00:00,83731.78,83885.19,83037.0,83057.75,2.80273
2025-03-04 08:00:00,83099.92,83853.9,82945.09,83791.95,12.5783
2025-03-04 09:00:00,83790.72,84065.14,83527.73,83623.88,7.56457
2025-03-04 10:00:00,83640.49,83957.09,83368.11,83848.07,3.79502
2025-03-04 11:00:00,83865.25,84241.19,83601.64,83832.24,6.05526
2025-03-04 12:00:00,83812.08,83875.0,83177.75,83708.32,8.10153
2025-03-04 13:00:00,83671.36,83671.36,82215.6,82635.21,10.0574
2025-03-04 14:00:00,82706.11,84848.71,81872.74,83094.88,50.33229
2025-03-04 15:00:00,83056.02,83236.17,81415.42,82870.47,33.79733
2025-03-04 16:00:00,82850.4,83693.14,81809.24,83450.0,21.85779
2025-03-04 17:00:00,83468.24,85392.73,83306.8,85325.94,30.08228
2025-03-04 18:00:00,85268.33,86762.04,85041.15,86656.54,15.52307
2025-03-04 19:00:00,86559.13,88318.0,86405.39,88077.94,36.17545
2025-03-04 20:00:00,88055.82,88663.04,86577.11,86690.53,8.73238
2025-03-04 21:00:00,86709.22,88764.39,86445.54,87378.32,14.05766
2025-03-04 22:00:00,87327.74,87786.94,87254.33,87345.57,2.99977
2025-03-04 23:00:00,87341.33,87578.18,86976.6,87125.29,3.46869
2025-03-05 00:00:00,87101.74,87117.88,86197.44,86622.63,2.79009
2025-03-05 01:00:00,86632.95,87582.91,86433.0,87473.37,3.70908
2025-03-05 02:00:00,87509.56,87681.91,86884.39,87299.93,5.0791
2025-03-05 03:00:00,87284.18,87699.26,86633.44,86702.27,6.26153
2025-03-05 04:00:00,86702.25,87216.36,86592.48,86700.43,11.04963
2025-03-05 05:00:00,86758.55,87085.78,86666.96,86970.96,3.58356
2025-03-05 06:00:00,86971.93,87397.56,86827.76,87307.81,5.532
2025-03-05 07:00:00,87305.53,87537.4,87185.01,87451.82,2.55372
2025-03-05 08:00:00,87443.78,87763.66,87422.27,87593.87,6.24371
2025-03-05 09:00:00,87574.12,88634.01,87516.15,88281.88,7.16216
2025-03-05 10:00:00,88288.78,90424.0,88171.32,89740.52,15.05305
2025-03-05 11:00:00,89762.24,89911.67,89351.21,89625.11,4.58208
2025-03-05 12:00:00,89626.35,90703.89,89626.35,90151.01,4.43654
2025-03-05 13:00:00,90160.2,90371.11,88947.93,89303.46,12.77322
2025-03-05 14:00:00,89266.89,89637.58,88038.75,88377.12,10.90429
2025-03-05 15:00:00,88370.79,89362.27,87785.48,88173.43,17.97964
2025-03-05 16:00:00,88168.12,89059.2,87443.59,88757.75,12.88217
2025-03-05 17:00:00,88794.66,90282.66,88624.71,89513.44,13.33151
2025-03-05 18:00:00,89518.48,89744.17,88762.52,89517.32,4.33038
2025-03-05 19:00:00,89548.89,89954.92,89319.48,89673.8,3.93906
2025-03-05 20:00:00,89658.92,90414.49,89533.04,90357.84,5.73443
2025-03-05 21:00:00,90349.18,90500.0,89778.69,90213.91,7.29398
2025-03-05 22:00:00,90220.78,90361.27,89892.93,90309.38,7.31727
2025-03-05 23:00:00,90299.49,90841.92,90155.44,90438.44,6.1318
2025-03-06 00:00:00,90447.72,90666.94,89853.79,89938.81,6.85404
2025-03-06 01:00:00,89918.64,91713.35,89912.63,90872.08,11.96181
2025-03-06 02:00:00,90884.21,91835.16,90851.56,91613.22,7.28089
2025-03-06 03:00:00,91666.64,91830.69,91212.78,91381.33,4.99698
2025-03-06 04:00:00,91444.81,92214.12,91316.2,92046.54,3.89527
2025-03-06 05:00:00,92088.18,92606.79,91909.31,92576.69,5.10512
2025-03-06 06:00:00,92559.33,92563.37,91585.55,91692.55,3.71255
2025-03-06 07:00:00,91706.41,91784.82,91067.9,91177.71,13.21061
2025-03-06 08:00:00,91161.63,91408.48,90957.48,90987.92,2.55559
2025-03-06 09:00:00,90972.28,90997.01,90451.07,90594.73,2.71984
2025-03-06 10:00:00,90624.01,91482.24,90460.46,91131.3,4.88439
2025-03-06 11:00:00,91156.14,91442.51,90861.19,91202.14,9.23113
2025-03-06 12:00:00,91193.76,91256.98,89697.33,90033.39,5.45282
2025-03-06 13:00:00,89937.08,90300.53,89345.04,89453.0,2.90701
2025-03-06 14:00:00,89436.6,90219.85,89004.15,89648.77,9.36454
2025-03-06 15:00:00,89670.68,91270.49,89533.64,90655.54,8.26276
2025-03-06 16:00:00,90787.23,90910.63,89098.05,89176.53,8.70522
2025-03-06 17:00:00,89130.44,89242.96,87878.52,88451.79,12.86607
2025-03-06 18:00:00,88441.9,88791.7,88001.5,88295.64,3.18367
2025-03-06 19:00:00,88301.01,89199.92,87696.39,88389.4,5.72703
2025-03-06 20:00:00,88406.89,89187.78,88353.72,88882.96,3.05607
2025-03-06 21:00:00,88872.75,89712.4,88840.46,89712.4,4.57117
2025-03-06 22:00:00,89712.26,90574.9,89316.18,90086.15,16.88133
2025-03-06 23:00:00,90100.97,90359.49,89696.97,89735.93,6.08502
2025-03-07 00:00:00,89735.92,91019.43,84539.52,85389.91,49.87782
2025-03-07 01:00:00,85394.89,88759.38,85042.59,88112.64,29.59683
2025-03-07 02:00:00,88047.86,88282.8,87113.51,87122.07,7.38554
2025-03-07 03:00:00,87108.59,87543.54,86669.57,86846.69,4.3527
2025-03-07 04:00:00,86763.22,87728.67,86739.92,87472.48,1.68352
2025-03-07 05:00:00,87481.24,88290.29,87428.74,88124.95,7.69279
2025-03-07 06:00:00,88090.75,88200.74,87690.46,88089.96,4.86981
2025-03-07 07:00:00,88095.68,88491.35,87970.55,88237.92,5.88915
2025-03-07 08:00:00,88217.45,88360.23,87875.73,88282.37,13.57401
2025-03-07 09:00:00,88279.86,89538.68,88267.91,88792.38,8.35357
2025-03-07 10:00:00,88811.85,89201.37,88624.15,89151.68,6.14156
2025-03-07 11:00:00,89148.17,89316.43,88715.56,88844.15,13.35276
2025-03-07 12:00:00,88863.62,89163.6,88164.54,88913.53,17.12474
2025-03-07 13:00:00,88868.7,90202.36,88845.04,89014.14,16.06786
2025-03-07 14:00:00,89047.98,90897.95,88549.23,90284.35,14.43754
2025-03-07 15:00:00,90274.44,90616.46,87921.22,88309.41,14.10423
2025-03-07 16:00:00,88270.3,88853.76,86515.96,87082.31,15.87215
2025-03-07 17:00:00,87126.14,88487.82,86486.12,87547.11,8.28654
2025-03-07 18:00:00,87548.59,88872.64,87427.51,88429.6,7.08991
2025-03-07 19:00:00,88479.54,88778.95,87206.96,87645.17,6.13708
2025-03-07 20:00:00,87689.4,88347.05,86497.21,86875.73,13.74394
2025-03-07 21:00:00,86889.8,87225.4,85502.45,86293.1,19.27249
2025-03-07 22:00:00,86244.0,86777.7,85549.12,86643.02,11.2163
2025-03-07 23:00:00,86613.29,86720.64,85809.13,86688.99,6.36435
2025-03-08 00:00:00,86688.58,86791.11,86433.34,86632.7,1.50345
2025-03-08 01:00:00,86626.6,86661.72,85165.63,86004.86,9.89076
2025-03-08 02:00:00,86013.69,86227.66,85847.49,86094.89,0.74464
2025-03-08 03:00:00,86090.81,86090.81,85389.24,85830.3,1.52024
2025-03-08 04:00:00,85809.67,86383.82,85574.27,86313.19,6.07052
2025-03-08 05:00:00,86313.63,86322.26,85892.77,86153.34,2.09752
2025-03-08 06:00:00,86181.68,86521.44,86141.9,86337.47,1.95404
2025-03-08 07:00:00,86355.29,86431.4,85992.71,86081.53,2.93303
2025-03-08 08:00:00,86060.11,86243.43,85905.9,85973.77,2.16826
2025-03-08 09:00:00,85959.67,86343.22,85733.94,85784.08,1.8972
2025-03-08 10:00:00,85879.97,86154.2,85841.75,86049.19,2.06825
2025-03-08 11:00:00,86022.69,86024.16,85658.36,85856.66,2.27379
2025-03-08 12:00:00,85863.81,86315.21,85715.51,86171.97,2.77418
2025-03-08 13:00:00,86097.75,86427.35,86057.48,86243.9,1.2324
2025-03-08 14:00:00,86238.05,86528.45,86136.14,86263.82,3.09133
2025-03-08 15:00:00,86213.23,86514.41,86097.37,86297.97,3.13273
2025-03-08 16:00:00,86289.78,86359.13,85745.23,86058.06,2.14136
2025-03-08 17:00:00,86068.84,86089.12,85581.23,85881.16,3.78516
2025-03-08 18:00:00,85864.44,86039.0,85807.01,85963.93,1.02713
2025-03-08 19:00:00,86003.67,86367.5,85733.2,86137.31,3.17459
2025-03-08 20:00:00,86159.2,86292.56,86089.96,86196.2,3.69513
2025-03-08 21:00:00,86166.22,86401.83,86070.43,86128.24,2.05477
2025-03-08 22:00:00,86128.01,86225.54,85713.0,86225.54,3.28629
2025-03-08 23:00:00,86148.17,86275.44,85947.3,86099.58,1.42583
2025-03-09 00:00:00,86098.72,86368.87,86012.28,86287.81,1.51317
2025-03-09 01:00:00,86301.78,86387.76,85962.54,86070.91,3.99171
2025-03-09 02:00:00,86068.57,86152.98,85857.02,85877.57,2.21056
2025-03-09 03:00:00,85939.41,86118.81,85787.95,86003.66,3.41977
2025-03-09 04:00:00,86018.16,86023.25,85838.3,85962.81,1.36561
2025-03-09 05:00:00,85918.27,86061.55,85861.08,85901.48,2.03118
2025-03-09 06:00:00,85892.68,85944.59,85702.51,85778.68,1.48394
2025-03-09 07:00:00,85769.6,86048.84,85769.6,85887.36,1.16313
2025-03-09 08:00:00,85865.37,85959.08,85644.26,85681.15,3.49671
2025-03-09 09:00:00,85673.93,85777.07,85277.89,85405.6,7.44998
2025-03-09 10:00:00,85432.78,85505.3,84633.78,84721.18,4.19416
2025-03-09 11:00:00,84731.6,84943.08,84540.61,84942.11,22.94366
2025-03-09 12:00:00,84870.9,84870.9,84161.82,84460.68,4.89153
2025-03-09 13:00:00,84431.62,84619.08,83393.91,83393.91,7.33924
2025-03-09 14:00:00,83410.09,83703.1,82931.64,83502.42,11.1526
2025-03-09 15:00:00,83526.96,83654.93,82665.96,82988.62,3.34813
2025-03-09 16:00:00,82932.41,83626.96,82229.88,82360.24,8.24289
2025-03-09 17:00:00,82360.45,82813.62,82097.32,82251.37,11.9974
2025-03-09 18:00:00,82206.06,83206.28,82138.49,82526.68,18.31674
2025-03-09 19:00:00,82522.49,82853.68,82221.41,82481.19,3.95691
2025-03-09 20:00:00,82523.13,83415.62,82481.19,82973.93,2.65172
2025-03-09 21:00:00,82919.64,82964.99,81418.98,81746.71,6.6123
2025-03-09 22:00:00,81747.84,81963.03,80052.72,80228.07,24.63826
2025-03-09 23:00:00,80262.85,80903.59,79880.97,80565.16,30.33008
2025-03-10 00:00:00,80607.58,81284.06,79936.68,81154.41,8.28916
2025-03-10 01:00:00,81146.04,81769.82,80709.27,81609.71,22.20968
2025-03-10 02:00:00,81645.82,82616.35,81425.71,82044.86,8.4552
2025-03-10 03:00:00,82120.49,82190.89,81657.63,81924.19,37.08791
2025-03-10 04:00:00,81924.19,82502.89,81858.52,82497.92,6.44052
2025-03-10 05:00:00,82515.34,82637.1,81993.99,82132.24,7.19122
2025-03-10 06:00:00,82198.25,82249.98,81848.53,82184.52,3.63513
2025-03-10 07:00:00,82212.31,82528.37,81896.68,82172.56,3.65729
2025-03-10 08:00:00,82201.75,82226.96,81047.5,81237.43,14.54619
2025-03-10 09:00:00,81208.57,83887.15,81201.35,82363.38,15.16779
